sigungu_code,sido_code,sigungu_name,job_top_code,year_month,job_openings,job_seekers,placements,valid_openings,valid_seekers
12760,12,화순군,11,2023-08,62,7,5,67,29
12760,12,화순군,12,2023-08,18,44,17,70,140
12760,12,화순군,13,2023-08,17,2,0,15,24
12770,12,장흥군,01,2023-08,12,25,4,22,118
12770,12,장흥군,02,2023-08,1,2,1,5,20
12770,12,장흥군,03,2023-08,1,13,2,3,48
12770,12,장흥군,04,2023-08,3,7,1,9,15
12770,12,장흥군,05,2023-08,0,1,0,2,9
12770,12,장흥군,06,2023-08,9,21,4,12,91
12770,12,장흥군,07,2023-08,5,7,2,7,50
12770,12,장흥군,08,2023-08,7,7,1,7,36
12770,12,장흥군,09,2023-08,4,3,4,5,20
12770,12,장흥군,10,2023-08,1,3,3,1,12
12770,12,장흥군,11,2023-08,9,5,2,8,11
12770,12,장흥군,12,2023-08,9,10,3,26,35
12770,12,장흥군,13,2023-08,12,2,1,13,30
12780,12,강진군,01,2023-08,6,23,5,14,105
12780,12,강진군,02,2023-08,9,4,1,40,20
12780,12,강진군,03,2023-08,3,10,1,2,45
12780,12,강진군,04,2023-08,3,5,0,1,23
12780,12,강진군,05,2023-08,1,4,0,1,23
12780,12,강진군,06,2023-08,18,17,5,27,114
12780,12,강진군,07,2023-08,7,8,2,12,48
12780,12,강진군,08,2023-08,0,1,2,2,26
12780,12,강진군,09,2023-08,0,2,2,3,11
12780,12,강진군,10,2023-08,1,4,0,1,14
12780,12,강진군,11,2023-08,4,5,0,4,17
12780,12,강진군,12,2023-08,8,5,1,7,34
12780,12,강진군,13,2023-08,18,1,0,21,27
12790,12,해남군,01,2023-08,16,32,12,17,156
12790,12,해남군,02,2023-08,2,10,4,9,38
12790,12,해남군,03,2023-08,15,15,6,15,70
12790,12,해남군,04,2023-08,10,15,4,15,42
12790,12,해남군,05,2023-08,5,1,2,5,6
12790,12,해남군,06,2023-08,23,37,11,35,139
12790,12,해남군,07,2023-08,17,26,3,14,99
12790,12,해남군,08,2023-08,7,11,1,8,43
12790,12,해남군,09,2023-08,15,10,9,40,26
12790,12,해남군,10,2023-08,2,4,3,3,13
12790,12,해남군,11,2023-08,5,2,2,6,8
12790,12,해남군,12,2023-08,36,16,5,36,56
12790,12,해남군,13,2023-08,127,4,2,108,52
12800,12,영암군,01,2023-08,87,47,17,88,220
12800,12,영암군,02,2023-08,33,12,6,44,47
12800,12,영암군,03,2023-08,15,30,7,11,107
12800,12,영암군,04,2023-08,6,24,6,6,59
12800,12,영암군,05,2023-08,0,7,2,15,27
12800,12,영암군,06,2023-08,28,66,25,25,279
12800,12,영암군,07,2023-08,92,26,10,72,106
12800,12,영암군,08,2023-08,180,23,6,242,63
12800,12,영암군,09,2023-08,734,30,7,1142,85
12800,12,영암군,10,2023-08,100,11,6,153,35
12800,12,영암군,11,2023-08,8,3,1,11,25
12800,12,영암군,12,2023-08,98,14,5,182,55
12800,12,영암군,13,2023-08,17,2,0,20,19
12810,12,무안군,01,2023-08,45,120,30,39,463
12810,12,무안군,02,2023-08,14,40,13,27,171
12810,12,무안군,03,2023-08,33,59,20,28,266
12810,12,무안군,04,2023-08,28,34,16,37,149
12810,12,무안군,05,2023-08,2,7,4,2,48
12810,12,무안군,06,2023-08,216,85,20,59,369
12810,12,무안군,07,2023-08,21,35,11,25,192
12810,12,무안군,08,2023-08,14,24,5,5,93
12810,12,무안군,09,2023-08,26,11,5,37,50
12810,12,무안군,10,2023-08,7,21,4,15,67
12810,12,무안군,11,2023-08,12,11,3,20,42
12810,12,무안군,12,2023-08,35,22,6,46,67
12810,12,무안군,13,2023-08,6,4,0,4,15
12820,12,함평군,01,2023-08,61,35,15,51,96
12820,12,함평군,02,2023-08,12,4,0,13,20
12820,12,함평군,03,2023-08,14,9,3,11,40
12820,12,함평군,04,2023-08,8,7,1,10,19
12820,12,함평군,05,2023-08,3,3,1,1,10
12820,12,함평군,06,2023-08,33,20,5,40,111
12820,12,함평군,07,2023-08,4,5,0,8,33
12820,12,함평군,08,2023-08,3,1,1,4,27
12820,12,함평군,09,2023-08,22,9,1,17,27
12820,12,함평군,10,2023-08,3,7,2,3,23
12820,12,함평군,11,2023-08,14,4,0,14,13
12820,12,함평군,12,2023-08,22,7,0,31,33
12820,12,함평군,13,2023-08,12,0,0,11,9
12830,12,영광군,01,2023-08,19,24,12,19,114
12830,12,영광군,02,2023-08,4,6,2,12,41
12830,12,영광군,03,2023-08,9,11,5,8,38
12830,12,영광군,04,2023-08,1,5,3,1,32
12830,12,영광군,05,2023-08,1,2,0,1,12
12830,12,영광군,06,2023-08,13,29,9,16,137
12830,12,영광군,07,2023-08,4,6,2,5,51
12830,12,영광군,08,2023-08,6,15,2,6,66
12830,12,영광군,09,2023-08,2,10,6,4,33
12830,12,영광군,10,2023-08,3,3,4,9,32
12830,12,영광군,11,2023-08,5,1,1,9,9
12830,12,영광군,12,2023-08,13,9,4,12,38
12830,12,영광군,13,2023-08,76,2,1,74,20
12840,12,장성군,01,2023-08,57,41,12,60,189
12840,12,장성군,02,2023-08,26,13,4,35,52
12840,12,장성군,03,2023-08,5,24,7,8,81
12840,12,장성군,04,2023-08,6,15,1,9,40
12840,12,장성군,05,2023-08,3,6,0,5,29
12840,12,장성군,06,2023-08,42,54,18,53,223
12840,12,장성군,07,2023-08,21,20,4,24,78
12840,12,장성군,08,2023-08,25,12,1,27,51
12840,12,장성군,09,2023-08,48,13,2,80,27
12840,12,장성군,10,2023-08,36,11,1,34,49
12840,12,장성군,11,2023-08,19,7,2,33,24
12840,12,장성군,12,2023-08,68,19,4,74,77
12840,12,장성군,13,2023-08,16,6,0,16,14
12850,12,완도군,01,2023-08,33,15,5,36,92
12850,12,완도군,02,2023-08,7,5,1,8,25
12850,12,완도군,03,2023-08,41,10,5,43,34
12850,12,완도군,04,2023-08,7,12,2,7,27
12850,12,완도군,05,2023-08,0,2,0,0,10
12850,12,완도군,06,2023-08,5,36,3,7,113
12850,12,완도군,07,2023-08,8,11,2,7,69
12850,12,완도군,08,2023-08,1,9,2,3,29
12850,12,완도군,09,2023-08,1,2,2,0,9
12850,12,완도군,10,2023-08,1,4,1,1,17
12850,12,완도군,11,2023-08,0,1,0,1,8
12850,12,완도군,12,2023-08,0,5,1,17,37
12850,12,완도군,13,2023-08,199,9,2,144,41
12860,12,진도군,01,2023-08,4,16,6,5,72
12860,12,진도군,02,2023-08,2,6,1,3,20
12860,12,진도군,03,2023-08,1,2,3,4,34
12860,12,진도군,04,2023-08,4,3,2,2,12
12860,12,진도군,05,2023-08,10,1,2,10,9
12860,12,진도군,06,2023-08,10,14,7,13,75
12860,12,진도군,07,2023-08,13,17,2,5,49
12860,12,진도군,08,2023-08,0,7,1,3,24
12860,12,진도군,09,2023-08,0,1,1,0,10
12860,12,진도군,10,2023-08,0,1,0,2,10
12860,12,진도군,11,2023-08,0,1,0,2,2
12860,12,진도군,12,2023-08,0,1,1,10,12
12860,12,진도군,13,2023-08,69,2,1,46,15
12870,12,신안군,01,2023-08,31,30,3,23,62
12870,12,신안군,02,2023-08,1,0,3,9,15
12870,12,신안군,03,2023-08,2,1,0,3,21
12870,12,신안군,04,2023-08,5,2,2,2,15
12870,12,신안군,05,2023-08,0,0,0,0,10
12870,12,신안군,06,2023-08,11,10,1,9,70
12870,12,신안군,07,2023-08,5,3,2,6,28
12870,12,신안군,08,2023-08,2,5,1,3,28
12870,12,신안군,09,2023-08,2,3,2,2,10
12870,12,신안군,10,2023-08,0,3,1,0,8
12870,12,신안군,11,2023-08,1,9,0,1,22
12870,12,신안군,12,2023-08,2,2,1,2,9
12870,12,신안군,13,2023-08,39,2,0,32,13
26110,26,중구,01,2023-08,80,100,22,67,337
26110,26,중구,02,2023-08,0,26,11,2,109
26110,26,중구,03,2023-08,17,23,8,13,84
26110,26,중구,04,2023-08,16,20,7,18,57
26110,26,중구,05,2023-08,2,23,7,3,65
26110,26,중구,06,2023-08,195,123,76,78,402
26110,26,중구,07,2023-08,37,36,22,36,150
26110,26,중구,08,2023-08,6,10,3,3,51
26110,26,중구,09,2023-08,2,16,2,2,50
26110,26,중구,10,2023-08,0,20,6,1,45
26110,26,중구,11,2023-08,0,0,3,2,22
26110,26,중구,12,2023-08,2,20,10,0,47
26110,26,중구,13,2023-08,0,1,1,0,2
26140,26,서구,01,2023-08,42,219,57,41,756
26140,26,서구,02,2023-08,3,43,19,5,216
26140,26,서구,03,2023-08,23,51,12,12,181
26140,26,서구,04,2023-08,13,93,22,23,234
26140,26,서구,05,2023-08,3,38,6,3,126
26140,26,서구,06,2023-08,137,230,104,62,782
26140,26,서구,07,2023-08,23,80,33,25,354
26140,26,서구,08,2023-08,1,33,7,1,109
26140,26,서구,09,2023-08,4,47,15,5,159
26140,26,서구,10,2023-08,8,20,10,7,92
26140,26,서구,11,2023-08,36,13,6,29,63
26140,26,서구,12,2023-08,66,29,15,53,112
26140,26,서구,13,2023-08,0,1,0,0,16
26170,26,동구,01,2023-08,66,219,61,64,699
26170,26,동구,02,2023-08,21,57,27,20,203
26170,26,동구,03,2023-08,31,60,16,30,222
26170,26,동구,04,2023-08,5,44,9,3,141
26170,26,동구,05,2023-08,4,34,3,5,111
26170,26,동구,06,2023-08,228,256,139,137,856
26170,26,동구,07,2023-08,48,76,23,40,303
26170,26,동구,08,2023-08,1,25,1,1,136
26170,26,동구,09,2023-08,17,24,11,15,111
26170,26,동구,10,2023-08,6,25,9,5,87
26170,26,동구,11,2023-08,6,12,3,5,56
26170,26,동구,12,2023-08,0,24,6,0,100
26170,26,동구,13,2023-08,2,1,2,2,17
26200,26,영도구,01,2023-08,37,188,46,38,714
26200,26,영도구,02,2023-08,4,50,22,12,233
26200,26,영도구,03,2023-08,14,72,18,9,242
26200,26,영도구,04,2023-08,11,43,12,9,180
26200,26,영도구,05,2023-08,1,54,9,4,164
26200,26,영도구,06,2023-08,141,238,123,86,812
26200,26,영도구,07,2023-08,23,109,40,21,434
26200,26,영도구,08,2023-08,19,38,4,16,155
26200,26,영도구,09,2023-08,51,48,11,68,182
26200,26,영도구,10,2023-08,17,27,12,28,102
26200,26,영도구,11,2023-08,8,13,3,10,52
26200,26,영도구,12,2023-08,55,42,16,113,134
26200,26,영도구,13,2023-08,1,5,0,0,21
26230,26,부산진구,01,2023-08,96,904,261,97,3458
26230,26,부산진구,02,2023-08,36,241,87,43,1138
26230,26,부산진구,03,2023-08,82,218,69,61,926
26230,26,부산진구,04,2023-08,42,233,69,40,886
26230,26,부산진구,05,2023-08,23,168,61,22,712
26230,26,부산진구,06,2023-08,824,1132,623,315,3604
26230,26,부산진구,07,2023-08,48,276,81,68,1159
26230,26,부산진구,08,2023-08,12,161,18,14,614
26230,26,부산진구,09,2023-08,33,109,32,32,436
26230,26,부산진구,10,2023-08,27,118,24,22,408
26230,26,부산진구,11,2023-08,3,71,24,4,295
26230,26,부산진구,12,2023-08,21,131,32,18,442
26230,26,부산진구,13,2023-08,1,23,2,0,74
26260,26,동래구,01,2023-08,63,613,164,53,2223
26260,26,동래구,02,2023-08,30,178,59,27,703
26260,26,동래구,03,2023-08,55,205,57,21,768
26260,26,동래구,04,2023-08,19,175,48,29,578
26260,26,동래구,05,2023-08,8,115,30,8,405
26260,26,동래구,06,2023-08,838,738,350,216,2235
26260,26,동래구,07,2023-08,52,195,45,50,743
26260,26,동래구,08,2023-08,8,117,14,7,356
26260,26,동래구,09,2023-08,21,81,29,16,302
26260,26,동래구,10,2023-08,10,73,24,9,256
26260,26,동래구,11,2023-08,12,50,29,20,248
26260,26,동래구,12,2023-08,85,56,17,51,232
26260,26,동래구,13,2023-08,0,8,3,0,47
26290,26,남구,01,2023-08,71,538,131,89,2162
26290,26,남구,02,2023-08,21,269,56,33,1047
26290,26,남구,03,2023-08,23,178,30,18,618
26290,26,남구,04,2023-08,18,129,48,24,478
26290,26,남구,05,2023-08,11,87,34,15,450
26290,26,남구,06,2023-08,358,547,243,187,1877
26290,26,남구,07,2023-08,67,191,46,64,745
26290,26,남구,08,2023-08,43,70,12,47,280
26290,26,남구,09,2023-08,35,53,25,29,263
26290,26,남구,10,2023-08,18,76,23,18,249
26290,26,남구,11,2023-08,0,31,5,4,201
26290,26,남구,12,2023-08,11,41,12,7,185
26290,26,남구,13,2023-08,2,8,5,1,35
26320,26,북구,01,2023-08,23,597,174,26,2305
26320,26,북구,02,2023-08,13,187,67,15,794
26320,26,북구,03,2023-08,41,210,61,34,779
26320,26,북구,04,2023-08,18,142,32,13,582
26320,26,북구,05,2023-08,6,97,29,4,407
26320,26,북구,06,2023-08,326,701,264,156,2411
26320,26,북구,07,2023-08,42,219,66,39,857
26320,26,북구,08,2023-08,3,108,19,4,422
26320,26,북구,09,2023-08,5,157,57,39,584
26320,26,북구,10,2023-08,27,100,47,24,340
26320,26,북구,11,2023-08,17,57,26,15,245
26320,26,북구,12,2023-08,2,144,47,5,634
26320,26,북구,13,2023-08,0,24,11,0,91
26350,26,해운대구,01,2023-08,158,753,188,128,2774
26350,26,해운대구,02,2023-08,81,257,80,106,936
26350,26,해운대구,03,2023-08,105,287,109,43,974
26350,26,해운대구,04,2023-08,52,207,71,60,713
26350,26,해운대구,05,2023-08,38,132,34,57,571
26350,26,해운대구,06,2023-08,936,1010,591,429,2988
26350,26,해운대구,07,2023-08,90,294,85,72,1067
26350,26,해운대구,08,2023-08,15,130,19,34,440
26350,26,해운대구,09,2023-08,29,99,39,45,391
26350,26,해운대구,10,2023-08,34,112,44,37,320
26350,26,해운대구,11,2023-08,69,60,33,62,357
26350,26,해운대구,12,2023-08,50,79,21,42,338
26350,26,해운대구,13,2023-08,5,27,4,5,77
26380,26,사하구,01,2023-08,126,681,189,117,2497
26380,26,사하구,02,2023-08,41,220,77,54,802
26380,26,사하구,03,2023-08,55,199,52,55,755
26380,26,사하구,04,2023-08,26,181,52,39,619
26380,26,사하구,05,2023-08,11,101,31,13,409
26380,26,사하구,06,2023-08,334,750,328,185,2243
26380,26,사하구,07,2023-08,109,267,104,98,990
26380,26,사하구,08,2023-08,18,94,19,31,376
26380,26,사하구,09,2023-08,158,214,82,164,660
26380,26,사하구,10,2023-08,29,113,39,31,393
26380,26,사하구,11,2023-08,86,68,41,94,273
26380,26,사하구,12,2023-08,164,308,103,165,1007
26380,26,사하구,13,2023-08,3,22,3,1,51
26410,26,금정구,01,2023-08,71,568,148,72,1967
26410,26,금정구,02,2023-08,68,201,60,71,867
26410,26,금정구,03,2023-08,34,162,29,38,642
26410,26,금정구,04,2023-08,12,110,30,12,445
26410,26,금정구,05,2023-08,10,95,12,15,388
26410,26,금정구,06,2023-08,279,531,208,132,1733
26410,26,금정구,07,2023-08,156,158,29,156,612
26410,26,금정구,08,2023-08,45,68,11,44,241
26410,26,금정구,09,2023-08,11,69,30,21,267
26410,26,금정구,10,2023-08,14,66,18,9,227
26410,26,금정구,11,2023-08,16,44,45,44,187
26410,26,금정구,12,2023-08,51,66,19,65,238
26410,26,금정구,13,2023-08,1,18,2,0,66
26440,26,강서구,01,2023-08,374,361,96,364,1108
26440,26,강서구,02,2023-08,192,75,27,255,250
26440,26,강서구,03,2023-08,29,80,25,24,287
26440,26,강서구,04,2023-08,6,67,14,5,224
26440,26,강서구,05,2023-08,13,39,5,21,130
26440,26,강서구,06,2023-08,199,183,78,175,621
26440,26,강서구,07,2023-08,241,103,42,247,348
26440,26,강서구,08,2023-08,91,28,3,86,108
26440,26,강서구,09,2023-08,751,80,29,858,255
26440,26,강서구,10,2023-08,105,24,8,104,94
26440,26,강서구,11,2023-08,63,14,4,76,75
26440,26,강서구,12,2023-08,423,58,19,445,213
26440,26,강서구,13,2023-08,9,13,5,7,56
26470,26,연제구,01,2023-08,186,489,130,132,1864
26470,26,연제구,02,2023-08,38,138,40,51,558
26470,26,연제구,03,2023-08,90,167,30,41,613
26470,26,연제구,04,2023-08,22,108,29,25,399
26470,26,연제구,05,2023-08,6,65,13,4,314
26470,26,연제구,06,2023-08,239,527,271,122,1782
26470,26,연제구,07,2023-08,24,162,43,34,613
26470,26,연제구,08,2023-08,55,59,5,2,279
26470,26,연제구,09,2023-08,4,51,16,9,236
26470,26,연제구,10,2023-08,7,44,14,9,189
26470,26,연제구,11,2023-08,5,35,11,5,159
26470,26,연제구,12,2023-08,14,54,10,13,202
26470,26,연제구,13,2023-08,0,11,0,0,30
26500,26,수영구,01,2023-08,46,407,111,36,1504
26500,26,수영구,02,2023-08,20,130,41,35,536
26500,26,수영구,03,2023-08,28,112,30,22,471
26500,26,수영구,04,2023-08,35,107,29,45,360
26500,26,수영구,05,2023-08,3,92,26,4,408
26500,26,수영구,06,2023-08,327,438,297,161,1432
26500,26,수영구,07,2023-08,31,158,48,34,614
26500,26,수영구,08,2023-08,62,51,14,38,187
26500,26,수영구,09,2023-08,15,45,19,12,155
26500,26,수영구,10,2023-08,15,37,11,13,157
26500,26,수영구,11,2023-08,1,25,9,6,133
26500,26,수영구,12,2023-08,0,23,6,0,105
26500,26,수영구,13,2023-08,2,4,1,1,22
26530,26,사상구,01,2023-08,158,501,124,132,1708
26530,26,사상구,02,2023-08,66,123,46,77,605
26530,26,사상구,03,2023-08,36,113,40,30,444
26530,26,사상구,04,2023-08,22,105,32,22,383
26530,26,사상구,05,2023-08,15,79,22,15,348
26530,26,사상구,06,2023-08,246,532,287,163,1669
26530,26,사상구,07,2023-08,139,163,63,141,613
26530,26,사상구,08,2023-08,15,99,12,16,341
26530,26,사상구,09,2023-08,275,177,73,292,623
26530,26,사상구,10,2023-08,46,66,37,50,270
26530,26,사상구,11,2023-08,60,63,17,59,251
26530,26,사상구,12,2023-08,187,186,56,154,653
26530,26,사상구,13,2023-08,0,8,4,0,37
26710,26,기장군,01,2023-08,154,399,104,152,1404
26710,26,기장군,02,2023-08,30,104,38,43,378
26710,26,기장군,03,2023-08,30,123,41,29,499
26710,26,기장군,04,2023-08,31,119,30,30,353
26710,26,기장군,05,2023-08,9,67,16,8,234
26710,26,기장군,06,2023-08,386,503,161,287,1457
26710,26,기장군,07,2023-08,79,179,44,79,550
26710,26,기장군,08,2023-08,11,83,22,11,286
26710,26,기장군,09,2023-08,121,99,30,130,310
26710,26,기장군,10,2023-08,36,61,13,36,196
26710,26,기장군,11,2023-08,102,28,7,115,109
26710,26,기장군,12,2023-08,144,66,23,140,218
26710,26,기장군,13,2023-08,18,22,8,10,64
27110,27,중구,01,2023-08,109,169,36,90,681
27110,27,중구,02,2023-08,5,34,18,10,174
27110,27,중구,03,2023-08,33,53,23,13,253
27110,27,중구,04,2023-08,16,43,15,14,186
27110,27,중구,05,2023-08,16,44,10,15,192
27110,27,중구,06,2023-08,112,126,37,80,512
27110,27,중구,07,2023-08,35,60,12,39,225
27110,27,중구,08,2023-08,4,18,1,5,72
27110,27,중구,09,2023-08,12,25,6,10,79
27110,27,중구,10,2023-08,11,6,3,13,39
27110,27,중구,11,2023-08,6,10,1,6,54
27110,27,중구,12,2023-08,6,17,2,16,79
27110,27,중구,13,2023-08,0,5,0,0,15
27140,27,동구,01,2023-08,160,612,162,150,2473
27140,27,동구,02,2023-08,33,171,64,42,804
27140,27,동구,03,2023-08,45,226,64,31,918
27140,27,동구,04,2023-08,14,182,46,16,690
27140,27,동구,05,2023-08,8,109,23,9,501
27140,27,동구,06,2023-08,476,667,209,289,2564
27140,27,동구,07,2023-08,110,191,55,116,1012
27140,27,동구,08,2023-08,31,113,9,34,478
27140,27,동구,09,2023-08,21,119,34,36,428
27140,27,동구,10,2023-08,22,93,21,32,336
27140,27,동구,11,2023-08,31,67,16,26,242
27140,27,동구,12,2023-08,45,130,41,42,598
27140,27,동구,13,2023-08,0,15,5,0,64
27170,27,서구,01,2023-08,79,221,71,66,1000
27170,27,서구,02,2023-08,32,85,18,33,401
27170,27,서구,03,2023-08,29,70,23,17,281
27170,27,서구,04,2023-08,6,58,21,8,289
27170,27,서구,05,2023-08,2,34,8,4,193
27170,27,서구,06,2023-08,336,324,167,235,1395
27170,27,서구,07,2023-08,61,111,26,70,451
27170,27,서구,08,2023-08,9,58,10,8,287
27170,27,서구,09,2023-08,73,82,34,100,302
27170,27,서구,10,2023-08,13,42,19,16,175
27170,27,서구,11,2023-08,77,45,9,98,191
27170,27,서구,12,2023-08,108,133,40,92,521
27170,27,서구,13,2023-08,1,5,2,1,20
27200,27,남구,01,2023-08,47,241,71,43,970
27200,27,남구,02,2023-08,3,73,32,13,394
27200,27,남구,03,2023-08,19,87,27,14,338
27200,27,남구,04,2023-08,9,65,16,8,323
27200,27,남구,05,2023-08,2,65,14,4,311
27200,27,남구,06,2023-08,330,274,101,211,1115
27200,27,남구,07,2023-08,46,125,25,34,445
27200,27,남구,08,2023-08,3,49,4,3,237
27200,27,남구,09,2023-08,3,45,19,4,192
27200,27,남구,10,2023-08,17,31,19,18,129
27200,27,남구,11,2023-08,22,15,3,17,86
27200,27,남구,12,2023-08,6,47,9,5,205
27200,27,남구,13,2023-08,0,5,1,0,22
27230,27,북구,01,2023-08,210,860,220,160,3440
27230,27,북구,02,2023-08,65,315,118,65,1396
27230,27,북구,03,2023-08,49,281,72,44,1148
27230,27,북구,04,2023-08,50,252,83,47,1243
27230,27,북구,05,2023-08,17,144,33,28,651
27230,27,북구,06,2023-08,545,797,249,371,3103
27230,27,북구,07,2023-08,278,308,105,233,1252
27230,27,북구,08,2023-08,13,117,13,16,483
27230,27,북구,09,2023-08,270,202,70,257,706
27230,27,북구,10,2023-08,48,114,42,57,485
27230,27,북구,11,2023-08,23,70,18,23,317
27230,27,북구,12,2023-08,93,223,61,76,899
27230,27,북구,13,2023-08,1,19,6,1,101
27260,27,수성구,01,2023-08,98,575,136,104,2700
27260,27,수성구,02,2023-08,66,211,63,80,851
27260,27,수성구,03,2023-08,68,261,62,52,1057
27260,27,수성구,04,2023-08,41,159,48,33,682
27260,27,수성구,05,2023-08,21,101,30,21,502
27260,27,수성구,06,2023-08,555,599,189,360,2268
27260,27,수성구,07,2023-08,58,203,45,61,900
27260,27,수성구,08,2023-08,1216,73,9,617,318
27260,27,수성구,09,2023-08,54,56,13,54,254
27260,27,수성구,10,2023-08,56,48,29,53,246
27260,27,수성구,11,2023-08,5,49,14,5,181
27260,27,수성구,12,2023-08,29,62,13,32,308
27260,27,수성구,13,2023-08,3,9,3,2,75
27290,27,달서구,01,2023-08,261,1041,263,262,4208
27290,27,달서구,02,2023-08,92,297,99,146,1358
27290,27,달서구,03,2023-08,65,358,92,63,1434
27290,27,달서구,04,2023-08,30,298,82,26,1199
27290,27,달서구,05,2023-08,21,137,35,25,746
27290,27,달서구,06,2023-08,558,1051,340,306,4031
27290,27,달서구,07,2023-08,110,337,117,103,1421
27290,27,달서구,08,2023-08,15,125,18,30,605
27290,27,달서구,09,2023-08,449,233,81,460,844
27290,27,달서구,10,2023-08,67,107,38,70,514
27290,27,달서구,11,2023-08,111,120,30,105,480
27290,27,달서구,12,2023-08,309,271,65,269,1151
27290,27,달서구,13,2023-08,0,22,1,0,82
27710,27,달성군,01,2023-08,188,568,157,185,2072
27710,27,달성군,02,2023-08,75,101,43,104,472
27710,27,달성군,03,2023-08,51,182,44,46,656
27710,27,달성군,04,2023-08,6,143,44,8,527
27710,27,달성군,05,2023-08,8,50,15,6,216
27710,27,달성군,06,2023-08,281,390,170,152,1598
27710,27,달성군,07,2023-08,180,174,69,190,720
27710,27,달성군,08,2023-08,8,52,6,14,224
27710,27,달성군,09,2023-08,337,197,71,385,599
27710,27,달성군,10,2023-08,71,77,18,67,269
27710,27,달성군,11,2023-08,59,62,14,51,251
27710,27,달성군,12,2023-08,250,211,59,284,771
27710,27,달성군,13,2023-08,2,8,3,1,36
27720,27,군위군,01,2023-08,4,7,2,4,41
27720,27,군위군,02,2023-08,0,2,1,3,15
27720,27,군위군,03,2023-08,2,6,2,2,21
27720,27,군위군,04,2023-08,2,1,0,0,8
27720,27,군위군,05,2023-08,0,2,1,0,7
27720,27,군위군,06,2023-08,8,13,1,14,65
